timestamp;prompt;image_file;run;gencoordinates;goldcoordinates;overlap;areaoftrueboundingbox;totaltp;totalareaoftrueboundingbox;recall;union;overlap/union
240122205020;Given the reference system where (0,0) is the top-left corner and (1,1) is the bottom-right corner of the image, provide the coordinates (X,Y), (X',Y') representing the precise location of a person in the image. Ensure the coordinates accurately delineate the complete area occupied by the person. Return coordinates ONLY using this template: (X,Y), (X',Y');I1_2010_03_17_drive_0037_000366.png;2;(600.6, 184.5), (655.1999999999999, 295.2);(821.1, 130.7), (893.9, 272.1);0;10293.919999999996;0;30881.759999999987;0.0;16338.139999999985;0.0
240122205109;Given the reference system where (0,0) is the top-left corner and (1,1) is the bottom-right corner of the image, provide the coordinates (X,Y), (X',Y') representing the precise location of a person in the image. Ensure the coordinates accurately delineate the complete area occupied by the person. Return coordinates ONLY using this template: (X,Y), (X',Y');I1_2010_03_17_drive_0037_000366.png;3;(641.55, 247.23000000000002), (723.45, 332.1);(821.1, 130.7), (893.9, 272.1);0;10293.919999999996;0;41175.679999999986;0.0;17244.773000000005;0.0
240122205157;Given the reference system where (0,0) is the top-left corner and (1,1) is the bottom-right corner of the image, provide the coordinates (X,Y), (X',Y') representing the precise location of a person in the image. Ensure the coordinates accurately delineate the complete area occupied by the person. Return coordinates ONLY using this template: (X,Y), (X',Y');I1_2010_03_17_drive_0037_000366.png;4;(641.55, 228.78), (723.45, 350.55);(821.1, 130.7), (893.9, 272.1);0;10293.919999999996;0;51469.599999999984;0.0;20266.88300000001;0.0
240122205245;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_09_08_drive_0012_001051.png;0;(564.48, 50.83), (698.88, 340.17);(668.825, 114.1), (715.025, 288.4);5238.58649999999;8052.659999999987;5238.58649999999;8052.659999999987;0.6505411255411254;41701.36949999999;0.12561843758062696
240122205335;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_09_08_drive_0012_001051.png;1;(604.8000000000001, 97.75), (739.2, 293.25);(668.825, 114.1), (715.025, 288.4);8052.659999999987;8052.659999999987;13291.246499999977;16105.319999999974;1.0;26275.199999999997;0.3064621216157583
240122205423;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_09_08_drive_0012_001051.png;2;(430.08, 109.48), (618.24, 344.08);(668.825, 114.1), (715.025, 288.4);0;8052.659999999987;13291.246499999977;24157.97999999996;0.0;52194.99599999999;0.0
240122205512;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_09_08_drive_0012_001051.png;3;(725.76, 86.02), (779.52, 344.08);(668.825, 114.1), (715.025, 288.4);0;8052.659999999987;13291.246499999977;32210.63999999995;0.0;21925.965599999985;0.0
240122205519;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_09_08_drive_0012_001051.png;4;(604.8000000000001, 78.2), (739.2, 312.8);(668.825, 114.1), (715.025, 288.4);8052.659999999987;8052.659999999987;21343.906499999965;40263.29999999994;1.0;31530.239999999998;0.2553867212326565
240122205608;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0013_000201.png;0;(595.49, 77.4), (671.51, 309.6);(336.7, 95.7), (382, 242.7);0;6659.100000000001;0;6659.100000000001;0.0;24310.944;0.0
240122205655;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0013_000201.png;1;(582.82, 116.1), (684.1800000000001, 251.55);(336.7, 95.7), (382, 242.7);0;6659.100000000001;0;13318.200000000003;0.0;20388.312000000005;0.0
240122205743;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0013_000201.png;2;(570.15, 212.85000000000002), (633.5, 348.3);(336.7, 95.7), (382, 242.7);0;6659.100000000001;0;19977.300000000003;0.0;15239.857500000002;0.0
240122205832;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0013_000201.png;3;(582.82, 112.22999999999999), (684.1800000000001, 247.68);(336.7, 95.7), (382, 242.7);0;6659.100000000001;0;26636.400000000005;0.0;20388.312000000005;0.0
240122205919;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0013_000201.png;4;(557.48, 77.4), (633.5, 309.6);(336.7, 95.7), (382, 242.7);0;6659.100000000001;0;33295.50000000001;0.0;24310.944;0.0
240122210007;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0021_000701.png;0;(228.06, 193.5), (304.08, 387.0);(365.82, 106.884), (420, 229.812);0;6660.239040000001;0;6660.239040000001;0.0;21370.10904;0.0
240122210101;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0021_000701.png;1;(50.68, 143.19), (190.04999999999998, 243.81);(365.82, 106.884), (420, 229.812);0;6660.239040000001;0;13320.478080000003;0.0;20683.64844;0.0
240122210104;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0021_000701.png;2;(278.74, 205.11), (380.09999999999997, 379.26);(365.82, 106.884), (420, 229.812);352.7445599999993;6660.239040000001;352.7445599999993;19980.717120000005;0.05296274771543323;23959.33847999999;0.014722019068905884
240122210156;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0021_000701.png;3;(63.35, 212.85000000000002), (316.75, 367.65);(365.82, 106.884), (420, 229.812);0;6660.239040000001;352.7445599999993;26640.956160000005;0.0;45886.55903999999;0.0
240122210244;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0021_000701.png;4;(88.69000000000001, 108.36000000000001), (202.72, 239.94);(365.82, 106.884), (420, 229.812);0;6660.239040000001;352.7445599999993;33301.19520000001;0.0;21664.306439999997;0.0
240122210331;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000101.png;0;(126.7, 116.1), (253.4, 309.6);(804.884, 78.4), (858, 230.272);0;8066.833151999997;0;8066.833151999997;0.0;32583.283152000004;0.0
240122210420;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000101.png;1;(63.35, 77.4), (190.04999999999998, 309.6);(804.884, 78.4), (858, 230.272);0;8066.833151999997;0;16133.666303999995;0.0;37486.573152;0.0
240122210509;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000101.png;2;(329.42, 11.61), (468.79, 371.52);(804.884, 78.4), (858, 230.272);0;8066.833151999997;0;24200.49945599999;0.0;58227.489852;0.0
240122210557;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000101.png;3;(101.36, 116.1), (291.41, 348.3);(804.884, 78.4), (858, 230.272);0;8066.833151999997;0;32267.33260799999;0.0;52196.44315200001;0.0
240122210606;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000101.png;4;(63.35, 77.4), (190.04999999999998, 309.6);(804.884, 78.4), (858, 230.272);0;8066.833151999997;0;40334.16575999999;0.0;37486.573152;0.0
240122210654;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000291.png;0;(88.69000000000001, 96.75), (304.08, 290.25);(244.436, 89.152), (327.764, 292.096);11541.113999999996;16910.917632;11541.113999999996;16910.917632;0.6824652719117446;47047.768632;0.24530108514147939
240122210744;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000291.png;1;(63.35, 135.45), (190.04999999999998, 251.55);(244.436, 89.152), (327.764, 292.096);0;16910.917632;11541.113999999996;33821.835264;0.0;31620.787632;0.0
240122210835;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000291.png;2;(272.405, 108.36000000000001), (405.44, 276.705);(244.436, 89.152), (327.764, 292.096);9319.410855000006;16910.917632;20860.524855000003;50732.752896000005;0.551088418606284;29987.283851999997;0.31076839545049423
240122210923;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000291.png;3;(25.34, 205.11), (164.71, 379.26);(244.436, 89.152), (327.764, 292.096);0;16910.917632;20860.524855000003;67643.670528;0.0;41182.203131999995;0.0
240122211011;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0082_000291.png;4;(101.36, 116.1), (253.4, 270.9);(244.436, 89.152), (327.764, 292.096);1387.6271999999997;16910.917632;22248.152055000002;84554.58816;0.08205510961594634;39059.082431999996;0.035525454981200584
240122211058;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0086_000201.png;0;(12.67, 77.4), (316.75, 309.6);(355.988, 114.688), (393.62, 228.928);0;4299.079680000001;0;4299.079680000001;0.0;74906.45568;0.0
240122211147;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0086_000201.png;1;(12.67, 189.63), (101.36, 383.13);(355.988, 114.688), (393.62, 228.928);0;4299.079680000001;0;8598.159360000001;0.0;21460.594680000002;0.0
240122211151;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0086_000201.png;2;(38.01, 123.84), (164.71, 251.55);(355.988, 114.688), (393.62, 228.928);0;4299.079680000001;0;12897.239040000002;0.0;20479.936680000006;0.0
240122211238;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0086_000201.png;3;(671.51, 135.45), (722.1899999999999, 251.55);(355.988, 114.688), (393.62, 228.928);0;4299.079680000001;0;17196.318720000003;0.0;10183.027679999996;0.0
240122211327;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2009_12_14_drive_0086_000201.png;4;(595.49, 220.58999999999997), (671.51, 363.78);(355.988, 114.688), (393.62, 228.928);0;4299.079680000001;0;21495.398400000005;0.0;15184.383479999999;0.0
240122211417;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_04_drive_0014_000156.png;0;(377.44000000000005, 74.8), (566.16, 299.2);(476.279, 124.078), (558.999, 253.37);10695.034240000005;10695.034240000005;10695.034240000005;10695.034240000005;1.0;42348.76799999997;0.2525405626779352
240122211506;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_04_drive_0014_000156.png;1;(633.56, 187.0), (795.3199999999999, 366.52);(476.279, 124.078), (558.999, 253.37);0;10695.034240000005;10695.034240000005;21390.06848000001;0.0;39734.18944;0.0
240122211554;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_04_drive_0014_000156.png;2;(606.6, 201.96), (674.0, 366.52);(476.279, 124.078), (558.999, 253.37);0;10695.034240000005;10695.034240000005;32085.102720000014;0.0;21786.37824;0.0
240122211643;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_04_drive_0014_000156.png;3;(498.76, 213.17999999999998), (593.12, 310.41999999999996);(476.279, 124.078), (558.999, 253.37);2421.005410000003;10695.034240000005;13116.039650000008;42780.13696000002;0.22636724256059998;17449.595230000003;0.1387348327143568
240122211732;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_04_drive_0014_000156.png;4;(337.0, 123.42), (566.16, 366.52);(476.279, 124.078), (558.999, 253.37);10695.034240000005;10695.034240000005;23811.073890000014;53475.171200000026;1.0;55708.79599999999;0.19197762346859082
240122211734;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0014_000221.png;0;(135.1, 74.8), (202.65, 299.2);(373.1, 101.3), (438.9, 314.1);0;14002.23999999999;0;14002.23999999999;0.0;29160.459999999992;0.0
240122211829;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0014_000221.png;1;(297.22, 205.70000000000002), (378.28000000000003, 355.3);(373.1, 101.3), (438.9, 314.1);561.5120000000007;14002.23999999999;561.5120000000007;28004.47999999998;0.040101583746600625;25567.30399999999;0.02196125327671327
240122211916;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0014_000221.png;2;(243.17999999999998, 149.6), (378.28000000000003, 317.9);(373.1, 101.3), (438.9, 314.1);852.1100000000013;14002.23999999999;1413.6220000000021;42006.71999999997;0.06085526315789487;35887.45999999999;0.023743286839279298
240122212005;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0014_000221.png;3;(351.26, 254.32000000000002), (445.83000000000004, 374.0);(373.1, 101.3), (438.9, 314.1);3933.523999999997;14002.23999999999;5347.145999999999;56008.95999999996;0.2809210526315789;21386.853599999995;0.18391392018879343
240122212055;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0014_000221.png;4;(135.1, 149.6), (270.2, 317.9);(373.1, 101.3), (438.9, 314.1);0;14002.23999999999;5347.145999999999;70011.19999999995;0.0;36739.56999999999;0.0
240122212143;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000131.png;0;(472.84999999999997, 250.58), (567.42, 344.08000000000004);(773.5, 125.1), (824, 230.1);0;5302.5;0;5302.5;0.0;14144.795000000002;0.0
240122212232;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000131.png;1;(418.81, 56.1), (634.9699999999999, 317.9);(773.5, 125.1), (824, 230.1);0;5302.5;0;10605.0;0.0;61893.187999999966;0.0
240122212236;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000131.png;2;(526.89, 63.580000000000005), (648.48, 310.41999999999996);(773.5, 125.1), (824, 230.1);0;5302.5;0;15907.5;0.0;35315.7756;0.0
240122212328;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000131.png;3;(499.87, 104.72000000000001), (580.93, 291.72);(773.5, 125.1), (824, 230.1);0;5302.5;0;21210.0;0.0;20460.71999999999;0.0
240122212423;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000131.png;4;(378.28000000000003, 67.32), (459.34000000000003, 306.68);(773.5, 125.1), (824, 230.1);0;5302.5;0;26512.5;0.0;24705.0216;0.0
240122212510;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000141.png;0;(634.9699999999999, 119.68), (729.5400000000001, 254.32000000000002);(673.855, 124.986), (750, 236.438);6206.204620000006;8486.512539999996;6206.204620000006;8486.512539999996;0.7313021209534452;15013.212720000016;0.4133553144436866
240122212558;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000141.png;1;(459.34000000000003, 74.8), (526.89, 299.2);(673.855, 124.986), (750, 236.438);0;8486.512539999996;6206.204620000006;16973.025079999992;0.0;23644.732539999983;0.0
240122212648;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000141.png;2;(607.95, 112.2), (743.0500000000001, 261.8);(673.855, 124.986), (750, 236.438);7711.921140000004;8486.512539999996;13918.12576000001;25459.53761999999;0.9087267712916156;20985.551399999997;0.3674696710770692
240122212736;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000141.png;3;(675.5, 142.12), (716.0300000000001, 216.92);(673.855, 124.986), (750, 236.438);3031.6440000000057;8486.512539999996;16949.769760000017;33946.050159999984;0.3572308396070557;8486.512539999996;0.35718875061597344
240122212739;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000141.png;4;(810.6, 74.8), (878.15, 299.2);(673.855, 124.986), (750, 236.438);0;8486.512539999996;16949.769760000017;42432.56269999998;0.0;23644.732539999983;0.0
240122212827;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000151.png;0;(580.93, 108.46), (634.9699999999999, 265.53999999999996);(703.5, 129.3), (745.5, 249.7);0;5056.799999999999;0;5056.799999999999;0.0;13545.403199999993;0.0
240122212916;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000151.png;1;(648.48, 130.9), (702.52, 243.1);(703.5, 129.3), (745.5, 249.7);0;5056.799999999999;0;10113.599999999999;0.0;11120.087999999994;0.0
240122213004;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000151.png;2;(607.95, 187.0), (743.0500000000001, 336.6);(703.5, 129.3), (745.5, 249.7);2479.785000000004;5056.799999999999;2479.785000000004;15170.399999999998;0.4903862126245856;22787.975000000002;0.10881511783658562
240122213054;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000151.png;3;(729.5400000000001, 100.98), (797.0899999999999, 273.02);(703.5, 129.3), (745.5, 249.7);1921.5839999999903;5056.799999999999;4401.368999999994;20227.199999999997;0.3799999999999981;14756.51799999998;0.1302105137191764
240122213142;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000151.png;4;(675.5, 130.9), (743.0500000000001, 243.1);(703.5, 129.3), (745.5, 249.7);4437.5100000000075;5056.799999999999;8838.879;25283.999999999996;0.8775332225913637;8198.4;0.5411993560504437
240122213230;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000161.png;0;(621.46, 258.06), (702.52, 370.26);(802.9, 133.5), (849.1, 252.5);0;5497.800000000006;0;5497.800000000006;0.0;14592.732;0.0
240122213319;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000161.png;1;(648.48, 112.2), (702.52, 261.8);(802.9, 133.5), (849.1, 252.5);0;5497.800000000006;0;10995.600000000011;0.0;13582.184000000001;0.0
240122213332;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000161.png;2;(770.0699999999999, 93.5), (864.64, 280.5);(802.9, 133.5), (849.1, 252.5);5497.800000000006;5497.800000000006;5497.800000000006;16493.400000000016;1.0;17684.59000000001;0.31086325081606
240122213419;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000161.png;3;(743.0500000000001, 130.9), (864.64, 243.1);(802.9, 133.5), (849.1, 252.5);5063.520000000005;5497.800000000006;10561.32000000001;21991.200000000023;0.9210084033613445;14076.677999999993;0.3596843172574346
240122213520;Using (0,0) is the top-left corner and (1,1) is the bottom-right corner, provide the coordinates (X,Y), (X',Y') of the location of a person in the image. The coordinates should contain the complete area occupied by the person. Return coordinates ONLY using the template: (X,Y), (X',Y');I1_2010_03_05_drive_0015_000161.png;4;(607.95, 205.70000000000002), (716.0300000000001, 317.9);(802.9, 133.5), (849.1, 252.5);0;5497.800000000006;10561.32000000001;27489.00000000003;0.0;17624.376000000007;0.0
