timestamp;image_file;prompt;response;goldtruth
240506155108;malsha_seaa/neg/1508017226344568_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155114;malsha_seaa/neg/1508017227344600_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155120;malsha_seaa/neg/1508017228344593_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155126;malsha_seaa/neg/1508017229344617_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155131;malsha_seaa/neg/1508017230344759_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155140;malsha_seaa/neg/1508034082302818_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155148;malsha_seaa/neg/1508034083302974_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155153;malsha_seaa/neg/1508080112397060_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155200;malsha_seaa/neg/1508080113396882_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155206;malsha_seaa/neg/1508080114396667_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155212;malsha_seaa/neg/1508080115396172_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155219;malsha_seaa/neg/1508080116396195_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155225;malsha_seaa/neg/1508092361030624_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155230;malsha_seaa/neg/1508092362029629_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506155238;malsha_seaa/neg/1508092363028447_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155244;malsha_seaa/neg/1508604822275041_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155250;malsha_seaa/neg/1508604823275386_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155255;malsha_seaa/neg/1508604824276472_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155302;malsha_seaa/neg/1508604825280711_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155308;malsha_seaa/neg/1508604826287586_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155335;malsha_seaa/neg/1508717958013390_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155342;malsha_seaa/neg/1508717959013208_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155349;malsha_seaa/neg/1508717960013160_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155356;malsha_seaa/neg/1508718067614094_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155405;malsha_seaa/neg/1508718068613937_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155412;malsha_seaa/neg/1508718069614027_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506155420;malsha_seaa/neg/1508798385169544_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155427;malsha_seaa/neg/1508798386169186_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155434;malsha_seaa/neg/1508798387169578_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155441;malsha_seaa/neg/1508798388169613_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155449;malsha_seaa/neg/1508798389169659_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155457;malsha_seaa/neg/1508974685293414_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155504;malsha_seaa/neg/1508974686292726_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506155511;malsha_seaa/neg/1508974687291507_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155516;malsha_seaa/neg/1508974688290169_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155523;malsha_seaa/neg/1508974689289631_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155530;malsha_seaa/neg/1509048634038180_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155536;malsha_seaa/neg/1509048635038169_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506155542;malsha_seaa/neg/1509048636038083_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506155549;malsha_seaa/neg/1509139828225111_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155556;malsha_seaa/neg/1509139829224903_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155602;malsha_seaa/neg/1509139830225165_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155608;malsha_seaa/neg/1509139831324784_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155617;malsha_seaa/neg/1509155256195557_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155625;malsha_seaa/neg/1509155257195286_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155635;malsha_seaa/neg/1509155258195180_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155643;malsha_seaa/neg/1509155259195414_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155652;malsha_seaa/neg/1509155260195416_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155708;malsha_seaa/neg/1509165743057965_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155718;malsha_seaa/neg/1509165744058211_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155730;malsha_seaa/neg/1509165745058307_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155738;malsha_seaa/neg/1509165746058230_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155747;malsha_seaa/neg/1509165747058205_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155755;malsha_seaa/neg/1509165748058263_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155802;malsha_seaa/neg/1509165749057917_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155812;malsha_seaa/neg/1509165750058605_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155839;malsha_seaa/neg/1509314601476878_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155845;malsha_seaa/neg/1509314602477008_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155852;malsha_seaa/neg/1509314603477007_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155858;malsha_seaa/neg/1509314604476935_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155904;malsha_seaa/neg/1509314605476948_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155911;malsha_seaa/neg/1509314606476929_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155919;malsha_seaa/neg/1509314607476935_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155925;malsha_seaa/neg/1509314608476911_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155931;malsha_seaa/neg/1509314609476689_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155939;malsha_seaa/neg/1509314610476504_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155945;malsha_seaa/neg/1509314611473664_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155951;malsha_seaa/neg/1509314612467414_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155959;malsha_seaa/neg/1510328852096024_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160006;malsha_seaa/neg/1510328853096146_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160013;malsha_seaa/neg/1510328854096099_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160022;malsha_seaa/neg/1510328855095818_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506160029;malsha_seaa/neg/1510328856095824_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506160035;malsha_seaa/neg/1511019682029265_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160041;malsha_seaa/neg/1511019683028989_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160046;malsha_seaa/neg/1511019684029212_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160051;malsha_seaa/neg/1511019685029311_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160059;malsha_seaa/neg/1511019686029088_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160105;malsha_seaa/neg/1511019687028715_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160110;malsha_seaa/neg/1511019688029076_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160116;malsha_seaa/neg/1511019689029110_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160121;malsha_seaa/neg/1511019690029086_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160128;malsha_seaa/neg/1511019691029050_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160133;malsha_seaa/neg/1511019692028827_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160142;malsha_seaa/neg/1511019693029076_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160147;malsha_seaa/neg/1511019694029264_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160153;malsha_seaa/neg/1511019695029103_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506160158;malsha_seaa/neg/1511019696028880_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
